tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
BARX2	MA1471.1	crovir-transcript-11292	Exonuclease_2	scaffold-mi3	10274802	10274813	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-11292	Exonuclease_2	scaffold-mi3	10274638	10274649	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-11292	Exonuclease_2	scaffold-mi3	10274430	10274441	0	0	0	0	0	0	no
GRHL2	MA1105.2	crovir-transcript-564	CTL	scaffold-mi5	11650677	11650688	2.50562	2.19674	2.22437	1	0	0	no
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11649830	11649837	1.79601	1.86909	1.33018	0	0	0	no
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11650041	11650048	1.94645	1.64331	1.19852	0	0	0	no
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11650147	11650154	1.28311	0.77187	0.78535	0	0	0	no
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11650369	11650376	2.9399	3.65019	1.9288	1	1	0	yes
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11650571	11650578	2.956	2.86277	3.26399	1	1	1	yes
PITX2	MA1547.1	crovir-transcript-564	CTL	scaffold-mi5	11650219	11650226	1.37947	2.10805	1.47478	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11649893	11649899	2.699	2.35618	1.38472	1	0	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650242	11650248	1.54795	2.18107	1.47478	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650258	11650264	1.41861	2.2271	1.41774	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650538	11650544	2.14619	2.12273	2.41929	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650544	11650550	2.73754	2.15404	2.5217	1	0	1	yes
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650553	11650559	2.79042	2.74629	2.71204	1	1	1	yes
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650604	11650610	2.14699	2.37032	2.48225	0	0	1	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650699	11650705	2.9667	2.47802	2.66347	1	1	1	yes
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650645	11650651	2.19248	2.41547	2.22376	0	1	0	no
MEIS1	MA0498.2	crovir-transcript-564	CTL	scaffold-mi5	11650628	11650634	2.1981	1.74642	2.47332	0	0	1	no
NR4A1	MA1112.2	crovir-transcript-564	CTL	scaffold-mi5	11650362	11650373	2.93467	3.64351	1.9288	1	1	0	yes
FOXO4	MA0848.1	crovir-transcript-564	CTL	scaffold-mi5	11650658	11650664	2.19248	2.43186	2.23183	0	1	0	no
FOXO3	MA0157.2	crovir-transcript-564	CTL	scaffold-mi5	11650657	11650664	2.19248	2.43186	2.23183	0	1	0	no
Bhlha15	MA0607.1	crovir-transcript-564	CTL	scaffold-mi5	11649781	11649788	1.54018	2.08507	1.42985	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-564	CTL	scaffold-mi5	11650631	11650638	2.1981	1.70808	2.46668	0	0	1	no
Bhlha15	MA0607.1	crovir-transcript-564	CTL	scaffold-mi5	11649781	11649788	1.54018	2.08507	1.42985	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-564	CTL	scaffold-mi5	11649892	11649899	2.68935	2.38573	1.35782	1	1	0	yes
NR4A2	MA0160.1	crovir-transcript-564	CTL	scaffold-mi5	11649981	11649988	1.81599	2.11825	1.62865	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-564	CTL	scaffold-mi5	11650318	11650325	1.73818	3.07637	2.10815	0	1	0	no
NR4A2	MA0160.1	crovir-transcript-564	CTL	scaffold-mi5	11650194	11650201	1.158	1.34612	0.82939	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11649995	11650000	1.82736	1.8624	1.43998	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650222	11650227	1.40378	2.18107	1.47478	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650519	11650524	1.45957	2.12273	1.82141	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650574	11650579	2.956	2.85397	3.26399	1	1	1	yes
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650650	11650655	2.19248	2.43186	2.23183	0	1	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650368	11650373	2.9399	3.65019	1.9288	1	1	0	yes
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650091	11650096	2.59398	1.54379	0.87557	1	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650087	11650092	2.59398	1.54379	0.87557	1	0	0	no
Arid3a	MA0151.1	crovir-transcript-564	CTL	scaffold-mi5	11650083	11650088	2.59398	1.54379	0.87557	1	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-564	CTL	scaffold-mi5	11649801	11649814	1.32127	1.68466	1.20657	0	0	0	no
ZNF652	MA1657.1	crovir-transcript-564	CTL	scaffold-mi5	11650362	11650373	2.93467	3.64351	1.9288	1	1	0	yes
ZNF652	MA1657.1	crovir-transcript-564	CTL	scaffold-mi5	11650579	11650590	2.956	2.59602	3.21894	1	1	1	yes
ZNF652	MA1657.1	crovir-transcript-564	CTL	scaffold-mi5	11650585	11650596	2.89203	2.54562	3.04756	1	1	1	yes
BARX2	MA1471.1	crovir-transcript-564	CTL	scaffold-mi5	11650369	11650380	2.9399	3.65019	1.9288	1	1	0	yes
BARX2	MA1471.1	crovir-transcript-564	CTL	scaffold-mi5	11650041	11650052	1.94645	1.64331	1.18571	0	0	0	no
KLF16	MA0741.1	crovir-transcript-564	CTL	scaffold-mi5	11650710	11650720	2.48232	2.41274	2.51704	1	1	1	yes
ZBTB6	MA1581.1	crovir-transcript-564	CTL	scaffold-mi5	11650061	11650073	2.30194	1.31888	0.82833	0	0	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650098	11650107	2.59398	1.53706	0.87557	1	0	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650302	11650311	1.73818	3.07637	2.10815	0	1	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650729	11650738	2.29261	2.32635	2.19966	0	0	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650716	11650725	2.43651	2.41274	2.47169	1	1	1	yes
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650663	11650672	2.19248	2.43186	2.23183	0	1	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650546	11650555	2.74003	2.40976	2.53347	1	1	1	yes
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650544	11650553	2.73837	2.3033	2.52408	1	0	1	yes
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650502	11650511	1.42325	2.03129	1.73435	0	0	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11650242	11650251	1.54795	2.18107	1.47478	0	0	0	no
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11649920	11649929	3.27598	2.91825	1.50205	1	1	0	yes
TBX3	MA1566.1	crovir-transcript-564	CTL	scaffold-mi5	11649862	11649871	2.66857	2.56304	1.52926	1	1	0	yes
GLIS2	MA0736.1	crovir-transcript-564	CTL	scaffold-mi5	11649796	11649809	1.32292	1.80442	1.32493	0	0	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650107	11650115	2.57268	1.48395	0.87557	1	0	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650297	11650305	1.73818	3.07637	2.10815	0	1	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650318	11650326	1.73818	3.07637	2.10815	0	1	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650496	11650504	1.39667	1.89101	1.48367	0	0	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650326	11650334	1.72709	3.07637	2.10815	0	1	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11650060	11650068	2.12282	1.29997	0.82772	0	0	0	no
NFIX	MA0671.1	crovir-transcript-564	CTL	scaffold-mi5	11649937	11649945	3.13832	3.33129	1.50881	1	1	0	yes
FIGLA	MA0820.1	crovir-transcript-564	CTL	scaffold-mi5	11650694	11650703	2.9667	2.47802	2.66347	1	1	1	yes
FIGLA	MA0820.1	crovir-transcript-564	CTL	scaffold-mi5	11650694	11650703	2.9667	2.47802	2.66347	1	1	1	yes
FIGLA	MA0820.1	crovir-transcript-564	CTL	scaffold-mi5	11650331	11650340	1.7234	2.95992	2.05187	0	1	0	no
FIGLA	MA0820.1	crovir-transcript-564	CTL	scaffold-mi5	11650300	11650309	1.73818	3.07637	2.10815	0	1	0	no
FIGLA	MA0820.1	crovir-transcript-564	CTL	scaffold-mi5	11649780	11649789	1.54018	2.08188	1.42985	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11649790	11649799	1.51099	1.92338	1.37847	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11649913	11649922	3.53228	2.91825	1.50205	1	1	0	yes
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11649943	11649952	2.97545	3.33129	1.53635	1	1	0	yes
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11649947	11649956	2.59799	3.27559	1.57005	1	1	0	yes
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650093	11650102	2.59398	1.54379	0.87557	1	0	0	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650177	11650186	1.09619	1.34612	0.82827	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650291	11650300	1.73818	3.07637	2.10815	0	1	0	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650562	11650571	2.94924	2.86277	3.24227	1	1	1	yes
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650616	11650625	2.20116	1.75713	2.47629	0	0	1	no
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650568	11650577	2.956	2.86277	3.26399	1	1	1	yes
NFATC1	MA0624.1	crovir-transcript-564	CTL	scaffold-mi5	11650513	11650522	1.45957	2.12273	1.82141	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-564	CTL	scaffold-mi5	11650008	11650022	1.86746	2.18186	1.50585	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650116	11650123	2.2832	1.40293	0.83759	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650119	11650126	2.15952	1.2843	0.79582	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650122	11650129	2.00642	1.1297	0.74963	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650125	11650132	1.81997	0.97298	0.72737	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650128	11650135	1.64079	0.84369	0.72855	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650131	11650138	1.46288	0.79793	0.7524	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650134	11650141	1.24951	0.76509	0.77582	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650571	11650578	2.956	2.86277	3.26399	1	1	1	yes
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650147	11650154	1.28311	0.77187	0.78535	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-564	CTL	scaffold-mi5	11650041	11650048	1.94645	1.64331	1.19852	0	0	0	no
ELK4	MA0076.2	crovir-transcript-564	CTL	scaffold-mi5	11649789	11649799	1.51391	1.92582	1.38286	0	0	0	no
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11650512	11650522	1.45742	2.12273	1.82141	0	0	0	no
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11650615	11650625	2.20116	1.76121	2.47689	0	0	1	no
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11650562	11650572	2.94992	2.86277	3.24444	1	1	1	yes
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11650291	11650301	1.73818	3.07637	2.10815	0	1	0	no
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11650177	11650187	1.10021	1.34612	0.82827	0	0	0	no
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11649947	11649957	2.53737	3.22166	1.57174	1	1	0	yes
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11649943	11649953	2.93132	3.33129	1.5414	1	1	0	yes
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11649913	11649923	3.49959	2.91825	1.50205	1	1	0	yes
ELF5	MA0136.2	crovir-transcript-564	CTL	scaffold-mi5	11649790	11649800	1.48765	1.91483	1.37625	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-564	CTL	scaffold-mi5	11649959	11649970	1.8636	2.46408	1.62865	0	1	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-564	CTL	scaffold-mi5	11650633	11650644	2.1981	1.84959	2.37572	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-564	CTL	scaffold-mi5	11650499	11650510	1.41936	1.98472	1.68657	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-564	CTL	scaffold-mi5	11649957	11649968	1.8636	2.52981	1.62485	0	1	0	no
Irx2	PH0082.1	crovir-transcript-564	CTL	scaffold-mi5	11650650	11650666	2.19248	2.43186	2.23183	0	1	0	no
Irx2	PH0082.1	crovir-transcript-564	CTL	scaffold-mi5	11650649	11650665	2.19248	2.43186	2.23183	0	1	0	no
KLF11	MA1512.1	crovir-transcript-564	CTL	scaffold-mi5	11649771	11649781	1.53576	2.42632	1.42985	0	1	0	no
FOXC2	MA0846.1	crovir-transcript-564	CTL	scaffold-mi5	11650084	11650095	2.59398	1.54379	0.87557	1	0	0	no
FOXC2	MA0846.1	crovir-transcript-564	CTL	scaffold-mi5	11650080	11650091	2.59398	1.54379	0.87557	1	0	0	no
SOX9	MA0077.1	crovir-transcript-564	CTL	scaffold-mi5	11650605	11650613	2.20116	2.17497	2.48225	0	0	1	no
SOX9	MA0077.1	crovir-transcript-564	CTL	scaffold-mi5	11649955	11649963	1.90724	2.68145	1.61299	0	1	0	no
PLAG1	MA0163.1	crovir-transcript-564	CTL	scaffold-mi5	11649805	11649818	1.38797	1.62077	1.12108	0	0	0	no
TFAP4	MA0691.1	crovir-transcript-564	CTL	scaffold-mi5	11650694	11650703	2.9667	2.47802	2.66347	1	1	1	yes
TFAP4	MA0691.1	crovir-transcript-564	CTL	scaffold-mi5	11650694	11650703	2.9667	2.47802	2.66347	1	1	1	yes
EHF	MA0598.3	crovir-transcript-564	CTL	scaffold-mi5	11649788	11649802	1.46514	1.90854	1.38052	0	0	0	no
FOS	MA0476.1	crovir-transcript-564	CTL	scaffold-mi5	11650237	11650247	1.54795	2.18107	1.47478	0	0	0	no
BARX2	MA1471.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423514	169423525	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423088	169423099	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422967	169422978	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422957	169422968	0	0	0	0	0	0	no
ZNF341	MA1655.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423746	169423757	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423515	169423521	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423687	169423693	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423751	169423757	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423207	169423213	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423073	169423079	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423030	169423036	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422971	169422977	0	0	0	0	0	0	no
ZNF652	MA1657.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423342	169423353	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423165	169423173	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423585	169423593	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423673	169423681	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423524	169423532	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423334	169423342	0	0	0	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423143	169423152	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422915	169422924	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422917	169422926	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422919	169422928	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422921	169422930	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422923	169422932	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422925	169422934	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422927	169422936	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422929	169422938	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422931	169422940	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422937	169422946	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422939	169422948	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422941	169422950	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422943	169422952	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423537	169423546	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423562	169423571	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423574	169423583	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423590	169423599	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423555	169423564	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423496	169423505	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423209	169423218	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423160	169423169	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423032	169423041	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422950	169422959	0	0	0	0	0	0	no
RORA	MA0071.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423502	169423511	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423592	169423602	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423687	169423693	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423207	169423213	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423073	169423079	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423030	169423036	0	0	0	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422971	169422977	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423512	169423523	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423205	169423216	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423071	169423082	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423028	169423039	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422969	169422980	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423144	169423151	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423144	169423151	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423515	169423522	0	0	0	0	0	0	no
KLF11	MA1512.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423592	169423602	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422976	169422984	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423733	169423741	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423741	169423749	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422895	169422901	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423135	169423141	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423160	169423166	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423565	169423571	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423239	169423245	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422947	169422954	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423383	169423390	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423335	169423342	0	0	0	0	0	0	no
POU6F1	MA0628.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422956	169422965	0	0	0	0	0	0	no
POU6F1	MA0628.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422956	169422965	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423707	169423718	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422961	169422970	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423057	169423066	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423125	169423134	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423179	169423188	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423262	169423271	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423669	169423678	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423581	169423590	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423512	169423521	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423199	169423208	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423186	169423195	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423147	169423156	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423117	169423126	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423100	169423109	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423198	169423208	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423511	169423521	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423580	169423590	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423668	169423678	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423262	169423272	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423179	169423189	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423057	169423067	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-8573	CRISP_1	scaffold-ma1	169422961	169422971	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423254	169423259	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423366	169423371	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-8573	CRISP_1	scaffold-ma1	169423521	169423526	0	0	0	0	0	0	no
